"TIME","GEO","UNIT","TENURE","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2019","Serbia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","37.8","u"
"2019","Serbia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","19.5","u"
"2019","Serbia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","37.8","u"
"2019","Serbia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","19.5","u"
"2019","Serbia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Tenant","Foreign country","Males","18 years or over","23.4","u"
"2019","Serbia","Percentage","Tenant","Foreign country","Females","18 years or over","21.3",""
"2019","Serbia","Percentage","Tenant","Reporting country","Males","18 years or over","14.0",""
"2019","Serbia","Percentage","Tenant","Reporting country","Females","18 years or over","15.5",""
"2019","Turkey","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Turkey","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Turkey","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Turkey","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Turkey","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Turkey","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Turkey","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","18.6",""
"2019","Turkey","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","35.1",""
"2019","Turkey","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","18.6",""
"2019","Turkey","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","35.1",""
"2019","Turkey","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Turkey","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Turkey","Percentage","Owner","Foreign country","Males","18 years or over","22.4",""
"2019","Turkey","Percentage","Owner","Foreign country","Females","18 years or over","35.3",""
"2019","Turkey","Percentage","Owner","Reporting country","Males","18 years or over","60.7",""
"2019","Turkey","Percentage","Owner","Reporting country","Females","18 years or over","61.4",""
"2019","Turkey","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Turkey","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Turkey","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Turkey","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Turkey","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Turkey","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Turkey","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","81.4",""
"2019","Turkey","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","64.9",""
"2019","Turkey","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","81.4",""
"2019","Turkey","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","64.9",""
"2019","Turkey","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Turkey","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Turkey","Percentage","Tenant","Foreign country","Males","18 years or over","77.6",""
"2019","Turkey","Percentage","Tenant","Foreign country","Females","18 years or over","64.7",""
"2019","Turkey","Percentage","Tenant","Reporting country","Males","18 years or over","39.3",""
"2019","Turkey","Percentage","Tenant","Reporting country","Females","18 years or over","38.6",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Foreign country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Foreign country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Owner","Reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Foreign country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Foreign country","Females","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Reporting country","Males","18 years or over",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage","Tenant","Reporting country","Females","18 years or over",":",""
